1.0781,-73.275,-7.8188,12.841
1.0859,-73.257,-7.5136,13.02
1.0938,-73.249,-7.202,13.193
1.1016,-73.251,-6.8841,13.359
1.1094,-73.263,-6.5602,13.519
1.1172,-73.286,-6.2304,13.672
1.125,-73.318,-5.895,13.818
1.1328,-73.361,-5.5542,13.956
1.1406,-73.414,-5.2083,14.086
1.1484,-73.477,-4.8575,14.209
1.1563,-73.549,-4.5022,14.323
1.1641,-73.632,-4.1425,14.429
1.1719,-73.725,-3.7789,14.527
1.1797,-73.827,-3.4117,14.616
1.1875,-73.939,-3.0411,14.695
1.1953,-74.06,-2.6676,14.766
1.2031,-74.19,-2.2914,14.828
1.2109,-74.329,-1.913,14.88
1.2188,-74.477,-1.5327,14.923
1.2266,-74.634,-1.1509,14.957
1.2344,-74.798,-0.76788,14.981
1.2422,-74.97,-0.38413,14.995
1.25,-75.15,-6.9775e-12,15
1.2578,-75.338,0.38413,14.995
1.2656,-75.532,0.76788,14.981
1.2734,-75.732,1.1509,14.957
1.2812,-75.939,1.5327,14.923
1.2891,-76.151,1.913,14.88
1.2969,-76.37,2.2914,14.828
1.3047,-76.593,2.6676,14.766
1.3125,-76.82,3.0411,14.695
1.3203,-77.053,3.4117,14.616
1.3281,-77.289,3.7789,14.527
1.3359,-77.528,4.1425,14.429
1.3437,-77.771,4.5022,14.323
1.3516,-78.017,4.8575,14.209
1.3594,-78.265,5.2083,14.086
1.3672,-78.515,5.5542,13.956
1.375,-78.767,5.895,13.818
1.3828,-79.021,6.2304,13.672
1.3906,-79.276,6.5602,13.519
1.3984,-79.532,6.8841,13.359
1.4063,-79.789,7.202,13.193
1.4141,-80.046,7.5136,13.02
1.4219,-80.303,7.8188,12.841
1.4297,-80.561,8.1173,12.656
1.4375,-80.818,8.4092,12.466
1.4453,-81.075,8.6942,12.271
1.4531,-81.331,8.9722,12.07
1.4609,-81.587,9.2432,11.865
1.4688,-81.843,9.5071,11.656
1.4766,-82.097,9.7637,11.443
1.4844,-82.351,10.013,11.226
1.4922,-82.603,10.255,11.006
1.5,-82.855,10.49,10.782
1.5078,-83.106,10.718,10.556
1.5156,-83.356,10.938,10.328
1.5234,-83.604,11.151,10.097
1.5313,-83.852,11.357,9.8638
1.5391,-84.099,11.556,9.6292
1.5469,-84.345,11.748,9.3933
1.5547,-84.589,11.932,9.1561
1.5625,-84.833,12.11,8.918
1.5703,-85.076,12.281,8.6792
1.5781,-85.319,12.446,8.44
1.5859,-85.56,12.603,8.2004
1.5937,-85.801,12.755,7.9608
1.6016,-86.041,12.899,7.7213
1.6094,-86.28,13.038,7.4821
1.6172,-86.519,13.171,7.2433
1.625,-86.757,13.297,7.0051
1.6328,-86.995,13.418,6.7676
1.6406,-87.233,13.533,6.531
1.6484,-87.47,13.643,6.2954
1.6562,-87.707,13.747,6.0609
1.6641,-87.943,13.846,5.8275
1.6719,-88.179,13.94,5.5953
1.6797,-88.415,14.029,5.3645
1.6875,-88.65,14.113,5.135
1.6953,-88.886,14.192,4.9069
1.7031,-89.121,14.267,4.6802
1.7109,-89.356,14.338,4.455
1.7188,-89.59,14.404,4.2312
1.7266,-89.824,14.466,4.0089
1.7344,-90.058,14.524,3.788
1.7422,-90.292,14.579,3.5685
1.75,-90.526,14.629,3.3505
1.7578,-90.759,14.676,3.1337
1.7656,-90.991,14.72,2.9183
1.7734,-91.223,14.76,2.7042
1.7813,-91.455,14.796,2.4913
1.7891,-91.686,14.83,2.2794
1.7969,-91.916,14.86,2.0687
1.8047,-92.146,14.887,1.8589
1.8125,-92.375,14.911,1.65
1.8203,-92.603,14.932,1.442
1.8281,-92.831,14.95,1.2346
1.8359,-93.057,14.966,1.0279
1.8438,-93.282,14.978,0.82167
1.8516,-93.507,14.988,0.61588
1.8594,-93.73,14.995,0.41041
1.8672,-93.951,14.999,0.20515
1.875,-94.172,15,-0
1.8828,-94.391,14.999,-0.20515
1.8906,-94.608,14.995,-0.41041
1.8984,-94.824,14.988,-0.61588
1.9062,-95.039,14.978,-0.82167
1.9141,-95.251,14.966,-1.0279
1.9219,-95.462,14.95,-1.2346
1.9297,-95.671,14.932,-1.442
1.9375,-95.878,14.911,-1.65
1.9453,-96.083,14.887,-1.8589
1.9531,-96.285,14.86,-2.0687
1.9609,-96.486,14.83,-2.2794
1.9687,-96.685,14.796,-2.4913
1.9766,-96.881,14.76,-2.7042
1.9844,-97.075,14.72,-2.9183
1.9922,-97.266,14.676,-3.1337
2,-97.456,14.629,-3.3505
2.0078,-97.643,14.579,-3.5685
2.0156,-97.827,14.524,-3.788
2.0234,-98.009,14.466,-4.0089
2.0313,-98.188,14.404,-4.2312
2.0391,-98.365,14.338,-4.455
2.0469,-98.54,14.267,-4.6802
2.0547,-98.712,14.192,-4.9069
2.0625,-98.881,14.113,-5.135
2.0703,-99.048,14.029,-5.3645
2.0781,-99.213,13.94,-5.5953
2.0859,-99.375,13.846,-5.8275
2.0938,-99.535,13.747,-6.0609
2.1016,-99.692,13.643,-6.2954
2.1094,-99.847,13.533,-6.531
2.1172,-100,13.418,-6.7676
2.125,-100.15,13.297,-7.0051
2.1328,-100.3,13.171,-7.2433
2.1406,-100.44,13.038,-7.4821
2.1484,-100.59,12.899,-7.7213
2.1563,-100.73,12.755,-7.9608
2.1641,-100.87,12.603,-8.2004
2.1719,-101.01,12.446,-8.44
2.1797,-101.14,12.281,-8.6792
2.1875,-101.28,12.11,-8.918
2.1953,-101.41,11.932,-9.1561
2.2031,-101.54,11.748,-9.3933
2.2109,-101.67,11.556,-9.6292
2.2187,-101.8,11.357,-9.8638
2.2266,-101.92,11.151,-10.097
2.2344,-102.05,10.938,-10.328
2.2422,-102.17,10.718,-10.556
2.25,-102.29,10.49,-10.782
2.2578,-102.41,10.255,-11.006
2.2656,-102.53,10.013,-11.226
2.2734,-102.64,9.7637,-11.443
2.2813,-102.76,9.5071,-11.656
2.2891,-102.87,9.2432,-11.865
2.2969,-102.98,8.9722,-12.07
2.3047,-103.09,8.6942,-12.271
2.3125,-103.2,8.4092,-12.466
2.3203,-103.31,8.1173,-12.656
