0,-105.41,14.59,-15.979
0.020833,-105.83,13.632,-16.312
0.041667,-106.31,12.134,-14.947
0.0625,-106.34,10.795,-13.597
0.083333,-105.95,9.5762,-12.322
0.10417,-105.18,8.468,-11.141
0.125,-104.06,7.46,-10.055
0.14583,-102.63,6.5393,-9.0559
0.16667,-100.92,5.6887,-8.1285
0.1875,-98.972,4.8878,-7.2519
0.20833,-96.833,4.113,-6.4014
0.22917,-94.545,3.3399,-5.5502
0.25,-92.153,2.5438,-4.6717
0.27083,-89.703,1.7024,-3.7406
0.29167,-87.237,0.79644,-2.7351
0.3125,-84.794,-0.18863,-1.6384
0.33333,-82.411,-1.2616,-0.43935
0.35417,-80.118,-2.4251,0.86667
0.375,-77.945,-3.6753,2.2775
0.39583,-75.917,-5.0019,3.7843
0.41667,-74.055,-6.3895,5.3727
0.4375,-72.381,-7.8177,7.023
0.45833,-70.913,-9.2629,8.7125
0.47917,-69.67,-10.698,10.418
0.5,-68.665,-12.079,12.129
0.52083,-68.662,-11.221,12.017
0.54167,-69.291,-9.5436,10.902
0.5625,-70.168,-7.9896,9.8252
0.58333,-71.297,-6.5904,8.7682
0.60417,-72.669,-5.3425,7.7471
0.625,-74.275,-4.2284,6.7784
0.64583,-76.102,-3.2265,5.867
0.66667,-78.132,-2.3128,5.0063
0.6875,-80.338,-1.4617,4.1818
0.70833,-82.69,-0.64628,3.3728
0.72917,-85.15,0.16038,2.5552
0.75,-87.673,0.9839,1.7036
0.77083,-90.211,1.8471,0.79295
0.79167,-92.709,2.7683,-0.19904
0.8125,-95.115,3.7606,-1.2909
0.83333,-97.374,4.8304,-2.4962
0.85417,-99.435,5.9771,-3.8222
0.875,-101.25,7.1929,-5.2703
0.89583,-102.79,8.463,-6.8355
0.91667,-104,9.7663,-8.5073
0.9375,-104.88,11.076,-10.27
0.95833,-105.41,12.357,-12.108
0.97917,-105.58,13.565,-14.006
1,-105.41,14.59,-15.979
