0,-83.358,0.99563,-11.592
0.020833,-83.477,-1.0837,-11.529
0.041667,-83.712,-3.2484,-11.199
0.0625,-84,-5.3857,-10.424
0.083333,-84.254,-7.3363,-9.1429
0.10417,-84.444,-9.0532,-7.5158
0.125,-84.585,-10.575,-5.7088
0.14583,-84.691,-11.917,-3.8104
0.16667,-84.776,-13.06,-1.8651
0.1875,-84.855,-13.964,0.096899
0.20833,-84.951,-14.588,2.0424
0.22917,-85.1,-14.899,3.9261
0.25,-85.341,-14.891,5.692
0.27083,-85.708,-14.595,7.2865
0.29167,-86.216,-14.069,8.6783
0.3125,-86.858,-13.378,9.8664
0.33333,-87.615,-12.571,10.872
0.35417,-88.477,-11.673,11.727
0.375,-89.445,-10.689,12.461
0.39583,-90.497,-9.5952,13.101
0.41667,-91.581,-8.3532,13.661
0.4375,-92.689,-6.9234,14.134
0.45833,-93.808,-5.2757,14.492
0.47917,-94.919,-3.3969,14.696
0.5,-95.987,-1.2961,14.697
0.52083,-96.961,0.99286,14.443
0.54167,-97.775,3.4117,13.891
0.5625,-98.359,5.8806,13.007
0.58333,-98.649,8.3037,11.777
0.60417,-98.602,10.577,10.208
0.625,-98.203,12.596,8.3354
0.64583,-97.472,14.266,6.2209
0.66667,-96.465,15.515,3.9553
0.6875,-95.262,16.301,1.6509
0.70833,-93.956,16.619,-0.56993
0.72917,-92.635,16.513,-2.5941
0.75,-91.359,16.067,-4.3419
0.77083,-90.16,15.385,-5.7855
0.79167,-89.039,14.561,-6.9478
0.8125,-87.992,13.654,-7.8822
0.83333,-87.051,12.682,-8.648
0.85417,-86.203,11.636,-9.2927
0.875,-85.461,10.502,-9.8433
0.89583,-84.814,9.2633,-10.316
0.91667,-84.27,7.9007,-10.718
0.9375,-83.842,6.399,-11.052
0.95833,-83.542,4.7482,-11.317
0.97917,-83.379,2.9453,-11.504
1,-83.358,0.99563,-11.592
