3.05,0,2.4949,0,,0,49.685,0
3.06,0,2.9911,0,,0,49.55,0
3.07,0,3.4859,0,,0,49.395,0
3.08,0,3.979,0,,0,49.21,0
3.09,0,4.4701,0,,0,49.005,0
3.1,0,4.9591,0,,0,48.775,0
3.11,0,5.4456,0,,0,48.515,0
3.12,0,5.9294,0,,0,48.24,0
3.13,0,6.4104,0,,0,47.94,0
3.14,0,6.8882,0,,0,47.615,0
3.15,0,7.3627,0,,0,47.275,0
3.16,0,7.8337,0,,0,46.905,0
3.17,0,8.3008,0,,0,46.515,0
3.18,0,8.764,0,,0,46.105,0
3.19,0,9.2229,0,,0,45.67,0
3.2,0,9.6774,0,,0,45.205,0
3.21,0,10.127,0,,0,44.73,0
3.22,0,10.572,0,,0,44.3,0
3.23,0,11.013,0,,0,43.75,0
3.24,0,11.447,0,,0,43.2,0
3.25,0,11.877,0,,0,42.7,0
3.26,0,12.301,0,,0,42.1,0
3.27,0,12.719,0,,0,41.55,0
3.28,0,13.132,0,,0,40.95,0
3.29,0,13.538,0,,0,40.3,0
3.3,0,13.938,0,,0,39.7,0
3.31,0,14.332,0,,0,39.05,0
3.32,0,14.719,0,,0,38.4,0
3.33,0,15.1,0,,0,37.7,0
3.34,0,15.473,0,,0,37,0
3.35,0,15.84,0,,0,36.35,0
3.36,0,16.2,0,,0,35.65,0
3.37,0,16.553,0,,0,34.95,0
3.38,0,16.899,0,,0,34.2,0
3.39,0,17.237,0,,0,33.45,0
3.4,0,17.568,0,,0,32.75,0
3.41,0,17.892,0,,0,32,0
3.42,0,18.208,0,,0,31.2,0
3.43,0,18.516,0,,0,30.45,0
3.44,0,18.817,0,,0,29.7,0
3.45,0,19.11,0,,0,28.9,0
3.46,0,19.395,0,,0,28.1,0
3.47,0,19.672,0,,0,27.35,0
3.48,0,19.942,0,,0,26.6,0
3.49,0,20.204,0,,0,25.8,0
3.5,0,20.458,0,,0,25,0
3.51,0,20.704,0,,0,24.2,0
3.52,0,20.942,0,,0,23.4,0
3.53,0,21.172,0,,0,22.65,0
3.54,0,21.395,0,,0,21.9,0
3.55,0,21.61,0,,0,21.1,0
3.56,0,21.817,0,,0,20.3,0
3.57,0,22.016,0,,0,19.55,0
3.58,0,22.208,0,,0,18.8,0
3.59,0,22.392,0,,0,18,0
3.6,0,22.568,0,,0,17.25,0
3.61,0,22.737,0,,0,16.55,0
3.62,0,22.899,0,,0,15.8,0
3.63,0,23.053,0,,0,15.05,0
3.64,0,23.2,0,,0,14.35,0
